_id,POINT_ID,POINT_TYPE_ID,POINT_TYPE,FEATURE_CODE,FEATURE_CODE_DESC,POINT_SHORT_CODE,POINT_LONG_CODE,POINT_NAME,POINT_DESC,REF_FEATURE_TYPE,REF_FEATURE_ID_SPAT,REF_FEATURE_ID_TAB,SOURCE_FEATURE_TYPE,SOURCE_FEATURE_ID,VOTER_COUNT,OBJECTID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,geometry
898,12441,,VOTING_LOCATION,P,Primary,052,03052,None,None,None,,,ADDRESS_POINT,30070331,612,2868,56,Annie Craig Dr,56 Annie Craig Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4787309288086, 43.6253631830099]]}"
899,12445,,VOTING_LOCATION,P,Primary,069,03069,None,None,None,,,ADDRESS_POINT,8947300,149,2871,2835,Lake Shore Blvd W,2835 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.5015333720668, 43.6013634233817]]}"
900,11280,,VOTING_LOCATION,P,Primary,061,03061,David Hornell Junior Public School,None,None,,,ADDRESS_POINT,7973823,2443,2872,32,Victoria St,32 Victoria St,"{'type': 'MultiPoint', 'coordinates': [[-79.4888936625883, 43.6193332842276]]}"
901,11035,,VOTING_LOCATION,P,Primary,046,17046,Muirhead Public School,None,None,,,ADDRESS_POINT,544255,2507,2873,25,Muirhead Rd,25 Muirhead Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3374501774332, 43.7788840209192]]}"
902,12564,,VOTING_LOCATION,P,Primary,051,17051,None,None,None,,,ADDRESS_POINT,30062056,746,2874,55,Ann O'Reilly Rd,55 Ann O'Reilly Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3295607556028, 43.7735586570532]]}"
903,12443,,VOTING_LOCATION,P,Primary,056,03056,None,None,None,,,ADDRESS_POINT,13297430,540,2875,36,Park Lawn Rd,36 Park Lawn Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4842958849041, 43.6235084798345]]}"
904,10074,,VOTING_LOCATION,P,Primary,067,03067,Second Street Junior Middle School,None,None,,,ADDRESS_POINT,7389731,2153,2876,71,Second St,71 Second St,"{'type': 'MultiPoint', 'coordinates': [[-79.5000229034999, 43.6037250776607]]}"
905,10001,,VOTING_LOCATION,P,Primary,070,17070,Elkhorn Public School,None,None,,,ADDRESS_POINT,4504013,2787,2878,10,Elkhorn Dr,10 Elkhorn Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3800624355928, 43.7712153929829]]}"
906,10700,,VOTING_LOCATION,P,Primary,075,03075,Twentieth Street Junior Public School,None,None,,,ADDRESS_POINT,6735913,2245,2880,3190,Lake Shore Blvd W,3190 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.5199382429952, 43.5979771530563]]}"
907,12575,,VOTING_LOCATION,P,Primary,074,17074,None,None,None,,,ADDRESS_POINT,20055824,72,2882,19,Rean Dr,19 Rean Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3823939257018, 43.767162931541]]}"
908,12571,,VOTING_LOCATION,P,Primary,058,17058,Parkway Forest CC,None,None,,,ADDRESS_POINT,30027073,5190,2883,55,Forest Manor Rd,55 Forest Manor Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3438943704941, 43.7725373289903]]}"
909,12446,,VOTING_LOCATION,P,Primary,076,03076,Lakeshore Lodge Nursing Home,None,None,,,ADDRESS_POINT,6735910,2,2885,3197,Lake Shore Blvd W,3197 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.5185574424511, 43.5973456821482]]}"
910,12574,,VOTING_LOCATION,P,Primary,072,17072,None,None,None,,,ADDRESS_POINT,1371400,609,2887,2885,Bayview Ave,2885 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3880629299218, 43.768608164017]]}"
911,10514,,VOTING_LOCATION,P,Primary,073,17073,Church in Toronto,None,None,,,ADDRESS_POINT,11129855,5079,2888,671,Sheppard Ave E,671 Sheppard Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3792546700262, 43.7684291389415]]}"
912,12573,,VOTING_LOCATION,P,Primary,030,04030,None,None,None,,,ADDRESS_POINT,7994466,546,2890,65,High Park Ave,65 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4654247863971, 43.6559481589956]]}"
913,10847,,VOTING_LOCATION,P,Primary,033,17033,Ernest Public School,None,None,,,ADDRESS_POINT,498502,1725,2891,150,Cherokee Blvd,150 Cherokee Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3373825688455, 43.791415465113]]}"
914,10862,,VOTING_LOCATION,P,Primary,015,20015,Robert Service Senior Public School,None,None,,,ADDRESS_POINT,7359582,2856,2893,945,Danforth Rd,945 Danforth Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2511781787807, 43.7290251523698]]}"
915,12580,,VOTING_LOCATION,P,Primary,002,14002,Ina Grafton Gage Home,None,None,,,ADDRESS_POINT,30353,3,2894,2,O'Connor Dr,2 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3564736198007, 43.6923377519026]]}"
916,12484,,VOTING_LOCATION,P,Primary,007,17007,Cliffwood Manor - T.C.H. - Building Grounds,None,None,,,ADDRESS_POINT,508059,443,2895,4000,Don Mills Rd,4000 Don Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3614758349123, 43.8103779612162]]}"
917,12465,,VOTING_LOCATION,P,Primary,061,04061,White Eagle Nursing Home,None,None,,,ADDRESS_POINT,794815,66,2896,138,Dowling Ave,138 Dowling Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4392161360252, 43.6371736438238]]}"
918,12577,,VOTING_LOCATION,P,Primary,022,04022,None,None,None,,,ADDRESS_POINT,14120373,370,2897,45,Oakmount Rd,45 Oakmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4629863768936, 43.6564019727557]]}"
919,12485,,VOTING_LOCATION,P,Primary,015,17015,Extendicare - Bayview Villa,None,None,,,ADDRESS_POINT,504889,104,2898,550,Cummer Ave,550 Cummer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3909214142819, 43.7936640103335]]}"
920,10294,,VOTING_LOCATION,P,Primary,006,17006,Cliffwood Public School,None,None,,,ADDRESS_POINT,8649130,1859,2899,140,Cliffwood Rd,140 Cliffwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.360068599198, 43.8062920920724]]}"
921,12578,,VOTING_LOCATION,P,Primary,069,04069,Rehabilitation Institute,None,None,,,ADDRESS_POINT,8168605,138,2900,130,Dunn Ave,130 Dunn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4330830924627, 43.6349995526542]]}"
922,12471,,VOTING_LOCATION,P,Primary,003,17003,The Gibson Long Term Care Centre,None,None,,,ADDRESS_POINT,565245,126,2901,1925,Steeles Ave E,1925 Steeles Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3738873405469, 43.8076555703043]]}"
923,12494,,VOTING_LOCATION,P,Primary,023,15023,The Sherwood,None,None,,,ADDRESS_POINT,8564388,109,2902,2567,Yonge St,2567 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3993930632171, 43.7140395951117]]}"
924,10678,,VOTING_LOCATION,P,Primary,020,15020,Blythwood Rd Baptist Church,None,None,,,ADDRESS_POINT,7753901,2210,2903,80,Blythwood Rd,80 Blythwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3980790050104, 43.7175754929941]]}"
925,10668,,VOTING_LOCATION,P,Primary,014,14014,Broadview Manor,None,None,,,ADDRESS_POINT,3841916,2514,2906,80,Danforth Ave,80 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3597527219088, 43.6763218551796]]}"
926,11060,,VOTING_LOCATION,P,Primary,073,04073,None,None,None,,,ADDRESS_POINT,8190304,1108,2908,102,Tyndall Ave,102 Tyndall Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4289777472647, 43.6366819008884]]}"
927,12579,,VOTING_LOCATION,P,Primary,072,04072,Norwood Nursing Home,None,None,,,ADDRESS_POINT,8190311,44,2909,122,Tyndall Ave,122 Tyndall Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4293233533503, 43.6375431602739]]}"
928,11016,,VOTING_LOCATION,P,Primary,001,14001,None,None,None,,,ADDRESS_POINT,31319,2223,2910,1083,Pape Ave,1083 Pape Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3495716542305, 43.6925828578413]]}"
929,11249,,VOTING_LOCATION,P,Primary,023,03023,St. Elizabeth Catholic School,None,None,,,ADDRESS_POINT,8067837,3151,2911,5,Redcar Ave,5 Redcar Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5574536757453, 43.6351551674958]]}"
930,11116,,VOTING_LOCATION,P,Primary,018,14018,"Frankland Community School, Frankland Community Centre",None,None,,,ADDRESS_POINT,7570431,3532,2912,816,Logan Ave,816 Logan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3496800848427, 43.6771506675787]]}"
931,12582,,VOTING_LOCATION,P,Primary,022,03022,None,None,None,,,ADDRESS_POINT,14203625,493,2913,101,Subway Cres,101 Subway Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.5394910371699, 43.6348519120353]]}"
932,12585,,VOTING_LOCATION,P,Primary,031,14031,None,None,None,,,ADDRESS_POINT,30036318,,2914,1,Bridgepoint Dr,1 Bridgepoint Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3552166658976, 43.6661712273782]]}"
933,12583,,VOTING_LOCATION,P,Primary,016,14016,None,None,None,,,ADDRESS_POINT,8407418,438,2915,655,Broadview Ave,655 Broadview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3561062879326, 43.6739370049485]]}"
934,12584,,VOTING_LOCATION,P,Primary,017,14017,None,None,None,,,ADDRESS_POINT,2374452,442,2916,10,Hogarth Ave,10 Hogarth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3554479437258, 43.6739540419613]]}"
935,10949,,VOTING_LOCATION,P,Primary,032,14032,Riverdale Public Library,None,None,,,ADDRESS_POINT,776441,2574,2917,370,Broadview Ave,370 Broadview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3531769580306, 43.6658062500207]]}"
936,12586,,VOTING_LOCATION,P,Primary,028,04028,None,None,None,,,ADDRESS_POINT,10906450,363,2918,66,Pacific Ave,66 Pacific Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4648073207544, 43.6552236857032]]}"
937,12587,,VOTING_LOCATION,P,Primary,024,04024,None,None,None,,,ADDRESS_POINT,847600,341,2919,22,Oakmount Rd,22 Oakmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4635413049422, 43.6551674715458]]}"
938,12028,,VOTING_LOCATION,P,Primary,007,16007,Roywood Public School,None,None,,,ADDRESS_POINT,6739507,1893,2920,11,Roywood Dr,11 Roywood Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3217731783625, 43.7647240733216]]}"
939,11106,,VOTING_LOCATION,P,Primary,037,03037,Ourland Park,None,None,,,ADDRESS_POINT,7955670,2803,2921,18,Ourland Ave,18 Ourland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5082581373328, 43.6150968930576]]}"
940,12505,,VOTING_LOCATION,P,Primary,019,20019,Kingsway Arms,None,None,,,ADDRESS_POINT,8985460,98,2923,2881,Eglinton Ave E,2881 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2396114469394, 43.738057491925]]}"
941,11265,,VOTING_LOCATION,P,Primary,021,03021,The Essex,None,None,,,ADDRESS_POINT,997394,890,2924,5229,Dundas St W,5229 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.5364937463384, 43.6393049198023]]}"
942,12507,,VOTING_LOCATION,P,Primary,021,20021,Adanac Apartments,None,None,,,ADDRESS_POINT,300409,372,2925,140,Adanac Dr,140 Adanac Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2269550757908, 43.7406645226806]]}"
943,12511,,VOTING_LOCATION,P,Primary,035,20035,Leisure World Midland Garden,None,None,,,ADDRESS_POINT,6597961,351,2927,130,Midland Ave,130 Midland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2477699306239, 43.7083283826928]]}"
944,11037,,VOTING_LOCATION,P,Primary,037,20037,Cliffside Public School,None,None,,,ADDRESS_POINT,8802114,2098,2928,27,East Haven Dr,27 East Haven Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2503830440116, 43.7048959315468]]}"
945,12512,,VOTING_LOCATION,P,Primary,036,20036,Craiglee Nursing Home,None,None,,,ADDRESS_POINT,323703,97,2929,102,Craiglee Dr,102 Craiglee Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2530714519831, 43.706902203957]]}"
946,12513,,VOTING_LOCATION,P,Primary,039,20039,None,None,None,,,ADDRESS_POINT,2893804,38,2930,2121,Kingston Rd,2121 Kingston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2541098370096, 43.7006564698101]]}"
947,10352,,VOTING_LOCATION,P,Primary,047,20047,Warden Woods,None,None,,,ADDRESS_POINT,11070280,703,2931,74,Firvalley Crt,74 Firvalley Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.2781242467104, 43.7039399443978]]}"
948,12515,,VOTING_LOCATION,P,Primary,040,20040,McClain Park Apartments,None,None,,,ADDRESS_POINT,2893744,416,2932,10,Glen Everest Rd,10 Glen Everest Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.254778671084, 43.6993224138579]]}"
949,12519,,VOTING_LOCATION,P,Primary,050,20050,None,None,None,,,ADDRESS_POINT,2297573,385,2933,40,Teesdale Pl,40 Teesdale Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.2864378632929, 43.6971990683253]]}"
950,12426,,VOTING_LOCATION,P,Primary,038,03038,Edwards Manor,None,None,,,ADDRESS_POINT,7973941,298,2934,340,Royal York Rd,340 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4993428641597, 43.6169122798959]]}"
951,12517,,VOTING_LOCATION,P,Primary,046,20046,None,None,None,,,ADDRESS_POINT,395730,276,2935,682,Warden Ave,682 Warden Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.279044603526, 43.7059533134135]]}"
952,12521,,VOTING_LOCATION,P,Primary,052,20052,None,None,None,,,ADDRESS_POINT,2295490,539,2936,10,Teesdale Pl,10 Teesdale Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.2862012029892, 43.6965181467889]]}"
953,10770,,VOTING_LOCATION,P,Primary,064,20064,Blantyre Public School,None,None,,,ADDRESS_POINT,309574,2201,2937,290,Blantyre Ave,290 Blantyre Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2838646531108, 43.6851000843951]]}"
954,12525,,VOTING_LOCATION,P,Primary,033,04033,None,None,None,,,ADDRESS_POINT,7994469,446,2939,100,High Park Ave,100 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4673814070283, 43.6565592507407]]}"
955,12527,,VOTING_LOCATION,P,Primary,031,04031,None,None,None,,,ADDRESS_POINT,7994468,347,2940,95,High Park Ave,95 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4661573535014, 43.6567875832453]]}"
956,12528,,VOTING_LOCATION,P,Primary,055,20055,None,None,None,,,ADDRESS_POINT,13323681,295,2941,757,Victoria Park Ave,757 Victoria Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2882861867771, 43.6924103918485]]}"
957,10602,,VOTING_LOCATION,P,Primary,061,20061,Royal Canadian Legion Branch 13,None,None,,,ADDRESS_POINT,351943,1437,2942,1577,Kingston Rd,1577 Kingston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2669540830012, 43.6899816223153]]}"
958,11256,,VOTING_LOCATION,P,Primary,028,03028,Bishop Allen Academy,None,None,,,ADDRESS_POINT,10142921,1237,2946,721,Royal York Rd,721 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5044646880695, 43.6344279205779]]}"
959,12425,,VOTING_LOCATION,P,Primary,027,03027,Ukrainian Home for The Aged,None,None,,,ADDRESS_POINT,10143004,60,2947,767,Royal York Rd,767 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5070829005988, 43.6376804294335]]}"
960,12534,,VOTING_LOCATION,P,Primary,026,04026,None,None,None,,,ADDRESS_POINT,10906453,667,2948,111,Pacific Ave,111 Pacific Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.464773887435, 43.6571487585638]]}"
961,12427,,VOTING_LOCATION,P,Primary,041,03041,Palace Pier Park,None,None,,,ADDRESS_POINT,6942697,887,2949,1,Palace Pier Crt,1 Palace Pier Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.4726379747573, 43.6314815761223]]}"
962,10050,,VOTING_LOCATION,P,Primary,032,15032,Northlea Public School,None,None,,,ADDRESS_POINT,33244,2123,2950,305,Rumsey Rd,305 Rumsey Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3696628900613, 43.7144436649986]]}"
963,10865,,VOTING_LOCATION,P,Primary,016,17016,Lester B. Pearson Elementary School,None,None,,,ADDRESS_POINT,9487216,2715,2951,7,Snowcrest Ave,7 Snowcrest Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3874623162842, 43.7923194425359]]}"
964,10306,,VOTING_LOCATION,P,Primary,017,17017,Blessed Trinity Catholic School,None,None,,,ADDRESS_POINT,9602629,1775,2952,3205,Bayview Ave,3205 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.391826199989, 43.7868975436176]]}"
965,10059,,VOTING_LOCATION,P,Primary,017,20017,Walter Perry Junior Public School,None,None,,,ADDRESS_POINT,333402,1569,2953,45,Falmouth Ave,45 Falmouth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2512456866976, 43.7334561275574]]}"
966,10368,,VOTING_LOCATION,P,Primary,070,03070,Seventh Street Junior School,None,None,,,ADDRESS_POINT,1031242,1968,2954,101,Seventh St,101 Seventh St,"{'type': 'MultiPoint', 'coordinates': [[-79.5041938387474, 43.5999243685511]]}"
967,12506,,VOTING_LOCATION,P,Primary,020,20020,None,None,None,,,ADDRESS_POINT,14235183,142,2955,340,McCowan Rd,340 McCowan Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2386584933525, 43.7382133514021]]}"
968,10571,,VOTING_LOCATION,P,Primary,023,20023,St. Boniface Catholic School,None,None,,,ADDRESS_POINT,10258148,2198,2961,20,Markanna Dr,20 Markanna Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2198176482125, 43.7405509095453]]}"
969,10218,,VOTING_LOCATION,P,Primary,085,03085,St. Ambrose Catholic School,None,None,,,ADDRESS_POINT,8676980,2507,2962,20,Coules Crt,20 Coules Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.5501228703137, 43.6083700983071]]}"
970,10419,,VOTING_LOCATION,P,Primary,038,20038,None,None,None,,,ADDRESS_POINT,8985017,1458,2963,221,Kennedy Rd,221 Kennedy Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.257046428104, 43.7062936578465]]}"
971,12510,,VOTING_LOCATION,P,Primary,025,20025,None,None,None,,,ADDRESS_POINT,4378191,129,2964,148,Markham Rd,148 Markham Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2186719831482, 43.7408975315419]]}"
972,12448,,VOTING_LOCATION,P,Primary,088,03088,The McCall Centre For Continuing Care ,None,None,,,ADDRESS_POINT,6282915,70,2965,140,Sherway Dr,140 Sherway Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5621268703017, 43.6100023476942]]}"
973,10913,,VOTING_LOCATION,P,Primary,005,04005,King George Public School,None,None,,,ADDRESS_POINT,71098,2897,2966,25,Rexford Rd,25 Rexford Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4868867512554, 43.6631626874066]]}"
974,10518,,VOTING_LOCATION,P,Primary,003,20003,W.A. Porter Collegiate Institute,None,None,,,ADDRESS_POINT,2375151,1595,2967,40,Fairfax Cres,40 Fairfax Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.2872695164287, 43.7165934572119]]}"
975,12454,,VOTING_LOCATION,P,Primary,004,20004,Providence Healthcare,None,None,,,ADDRESS_POINT,4628244,183,2969,3276,St Clair Ave E,3276 St Clair Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2851962354035, 43.7139593948895]]}"
976,10976,,VOTING_LOCATION,P,Primary,042,04042,Swansea Public School,None,None,,,ADDRESS_POINT,7635396,3227,2970,207,Windermere Ave,207 Windermere Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4770427530375, 43.6436792914692]]}"
977,12461,,VOTING_LOCATION,P,Primary,044,04044,None,None,None,,,ADDRESS_POINT,869831,429,2971,60,Southport St,60 Southport St,"{'type': 'MultiPoint', 'coordinates': [[-79.473837539149, 43.6387855090207]]}"
978,12459,,VOTING_LOCATION,P,Primary,043,04043,None,None,None,,,ADDRESS_POINT,9445900,335,2972,35,Ormskirk Ave,35 Ormskirk Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4748931591874, 43.6391808072694]]}"
979,12467,,VOTING_LOCATION,P,Primary,064,04064,None,None,None,,,ADDRESS_POINT,8168564,483,2973,245,Dunn Ave,245 Dunn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4337783462733, 43.6402160598913]]}"
980,11610,,VOTING_LOCATION,P,Primary,065,04065,Masaryk-Cowan Community Centre,None,None,,,ADDRESS_POINT,787322,1887,2974,220,Cowan Ave,220 Cowan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4332304159721, 43.6407161277032]]}"
981,12463,,VOTING_LOCATION,P,Primary,047,04047,None,None,None,,,ADDRESS_POINT,10906261,198,2975,1,Ripley Ave,1 Ripley Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.474185719497, 43.6368088218617]]}"
982,10822,,VOTING_LOCATION,P,Primary,059,20059,Birchmount Community Centre,None,None,,,ADDRESS_POINT,5504478,2187,2976,93,Birchmount Rd,93 Birchmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2631080144135, 43.6956240155642]]}"
983,12452,,VOTING_LOCATION,P,Primary,020,04020,None,None,None,,,ADDRESS_POINT,8004942,387,2977,60,Mountview Ave,60 Mountview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4624226182735, 43.6568694630371]]}"
984,10351,,VOTING_LOCATION,P,Primary,048,20048,Warden Avenue Junior Public School,None,None,,,ADDRESS_POINT,395722,3542,2978,644,Warden Ave,644 Warden Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2772877434307, 43.7000377584633]]}"
985,10208,,VOTING_LOCATION,P,Primary,060,04060,Parkdale Collegiate Institute,None,None,,,ADDRESS_POINT,8168404,2670,2979,209,Jameson Ave,209 Jameson Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4360685050841, 43.6396575139163]]}"
986,12501,,VOTING_LOCATION,P,Primary,007,04007,Runnymede Health Care Centre,None,None,,,ADDRESS_POINT,10553805,,2980,625,Runnymede Rd,625 Runnymede Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4811263334939, 43.6641736591241]]}"
987,12516,,VOTING_LOCATION,P,Primary,045,20045,None,None,None,,,ADDRESS_POINT,14659000,76,2981,40,Bell Estate Rd,40 Bell Estate Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2770757042598, 43.7055680166755]]}"
988,12549,,VOTING_LOCATION,P,Primary,004,17004,The Gibson Retirement Residence,None,None,,,ADDRESS_POINT,565246,59,2982,1955,Steeles Ave E,1955 Steeles Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3731669708751, 43.8080705524794]]}"
989,12504,,VOTING_LOCATION,P,Primary,019,03019,None,None,None,,,ADDRESS_POINT,20102232,566,2983,15,Viking Lane,15 Viking Lane,"{'type': 'MultiPoint', 'coordinates': [[-79.5352859177787, 43.6392511377027]]}"
990,12548,,VOTING_LOCATION,P,Primary,049,15049,Nine-Twenty-One Millwood,None,None,,,ADDRESS_POINT,8680770,49,2984,921,Millwood Rd,921 Millwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3636190339423, 43.7029233978324]]}"
991,12526,,VOTING_LOCATION,P,Primary,054,20054,Cambridge Place,None,None,,,ADDRESS_POINT,327663,828,2985,30,Denton Ave,30 Denton Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2876958563099, 43.6939694186577]]}"
992,12468,,VOTING_LOCATION,P,Primary,066,04066,Elm Grove Living Centre,None,None,,,ADDRESS_POINT,8190415,87,2986,35,Elm Grove Ave,35 Elm Grove Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4307442554247, 43.6403252580193]]}"
993,10024,,VOTING_LOCATION,P,Primary,056,20056,Oakridge Community Centre,None,None,,,ADDRESS_POINT,5386856,2916,2987,63,Pharmacy Ave,63 Pharmacy Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2839368961324, 43.6944325396346]]}"
994,11130,,VOTING_LOCATION,P,Primary,044,15044,Jenner Jean-Marie Community Centre - Building Grounds,None,None,,,ADDRESS_POINT,35502,1705,2988,48,Thorncliffe Park Dr,48 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3427368221535, 43.7029474056261]]}"
995,12542,,VOTING_LOCATION,P,Primary,042,15042,None,None,None,,,ADDRESS_POINT,3829377,770,2989,65,Thorncliffe Park Dr,65 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3402659338932, 43.7034789613033]]}"
996,12530,,VOTING_LOCATION,P,Primary,058,20058,Chester Village,None,None,,,ADDRESS_POINT,20063025,,2990,3555,Danforth Ave,3555 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2747342784802, 43.6937782843194]]}"
997,12529,,VOTING_LOCATION,P,Primary,027,04027,None,None,None,,,ADDRESS_POINT,813210,293,2991,299,Glenlake Ave,299 Glenlake Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4653642906729, 43.6568884848891]]}"
998,10907,,VOTING_LOCATION,P,Primary,057,20057,Byng Towers,None,None,,,ADDRESS_POINT,325459,954,2992,3330,Danforth Ave,3330 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2786086063976, 43.6937218276277]]}"
999,11341,,VOTING_LOCATION,P,Primary,024,15024,John Fisher Public School,None,None,,,ADDRESS_POINT,11541855,3383,2994,40,Erskine Ave,40 Erskine Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3974693799724, 43.7119282510654]]}"
1000,12533,,VOTING_LOCATION,P,Primary,025,04025,None,None,None,,,ADDRESS_POINT,8004888,539,2995,255,Glenlake Ave,255 Glenlake Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4645941771803, 43.6575321065561]]}"
1001,12543,,VOTING_LOCATION,P,Primary,043,15043,None,None,None,,,ADDRESS_POINT,35506,516,2997,53,Thorncliffe Park Dr,53 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3414625826122, 43.7029906157948]]}"
1002,10756,,VOTING_LOCATION,P,Primary,039,17039,Don Valley Junior High School,None,None,,,ADDRESS_POINT,10906428,3030,2998,3100,Don Mills Rd,3100 Don Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3549665618627, 43.7895329062794]]}"
1003,12544,,VOTING_LOCATION,P,Primary,045,15045,None,None,None,,,ADDRESS_POINT,35503,801,2999,49,Thorncliffe Park Dr,49 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3423400208563, 43.7019488153809]]}"
